id_poliza,target_siniestro,edad_conductor_scaled,exposicion_anios_scaled,antiguedad_cliente_anios_scaled,antiguedad_vehiculo_anios_scaled,ncd_score_scaled,score_riesgo_total_scaled,prima_anual_log_scaled,suma_asegurada_log_scaled,monto_siniestros_previos_3anios_log_scaled,severidad_previa_log_scaled,carga_siniestral_previa_log_scaled,ratio_sa_prima_log_scaled,tasa_prima_scaled,es_renovacion,tiene_siniestro_previo,es_conductor_joven,es_adulto_mayor,es_uso_comercial,vehiculo_antiguo,poliza_anual,inicio_en_temporada_alta,inicio_en_verano,sexo_M,cobertura_Total_Plus,uso_Transporte,score_riesgo_edad,score_riesgo_vehiculo
POL-2025779,0,0.7646206837729257,-0.19356850828569888,0.17515660644606293,1.4678225458822323,1.0591666470525811,0.584018383777632,-0.8994909109453012,0.5509682876055441,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.0365068907032242,-0.7808757000884555,1,0,0,0,0,1,1,1,1,0,1,0,2.0,4.0
POL-2025780,0,-1.0976474160095087,-0.19356850828569888,0.29576974842209824,-0.26004390012392714,1.0591666470525811,0.10678170653339773,-0.12246726574932311,-1.5392208718750218,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.0389305689474169,0.7708229689111522,1,0,0,0,0,0,1,1,1,1,0,0,2.0,3.0
POL-2025781,0,1.630331416117254,-0.19356850828569888,1.3047082535232184,-0.26004390012392714,1.0591666470525811,0.10678170653339773,-0.1612863429413316,-1.2097574449748265,1.9146576778312352,-0.24911339237709276,1.3845278011294502,-0.7811023621611618,0.4258175792631234,1,0,0,0,0,0,1,1,0,0,0,0,2.0,3.0
POL-2025782,0,1.2978054121113802,1.88557766019657,1.3391691512306572,0.9494626120803845,-1.2781108352454835,1.1805642303329258,-1.4950293158362937,-0.2262050688898879,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.8833779812297841,-0.7284199576480295,1,1,0,0,0,1,1,1,0,1,0,0,2.0,4.0
POL-2025783,1,1.087348499815459,0.2051718527930926,-0.08042838488410693,-0.08725725552331119,-1.2781108352454835,0.7033275530886914,-0.5252211242039704,0.3202710790619839,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5927337880602446,-0.6121403069629059,1,1,0,0,0,0,1,0,0,0,0,0,2.0,3.0
POL-2025784,1,1.4304892074482847,-0.19356850828569888,-1.6359550175115454,-1.2967637677276227,-1.1398899081609162,-0.8476916479550725,-0.7539220594476462,-1.5090130166516542,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5875287854268544,0.20861079643406097,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.0
POL-2025785,1,0.9138389212979676,-0.19356850828569888,-1.5498027732429485,-0.6056171893251591,-1.02470580225711,-0.012527462777661643,1.6024662152802696,0.34153018484971365,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.88549825260195,0.5571546748717097,0,0,0,0,1,0,1,1,0,1,0,0,2.0,2.0
POL-2025786,0,-0.6851028769696863,-0.19356850828569888,1.7057948129514624,-0.6056171893251591,1.0591666470525811,-0.012527462777661643,-0.5230183456342211,0.25841432465412234,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5449634156675596,-0.5906666139695018,1,0,0,0,1,0,1,0,0,1,0,1,2.0,2.0
POL-2025787,0,-0.4083040670053126,1.783044424490595,-0.7533731373377002,-1.1239771231270068,0.04010726565363055,-1.563546663821425,0.7827865415574521,0.1111267271107189,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.48716422880382915,0.10798509217593073,1,0,0,0,0,0,1,1,0,1,0,0,1.0,1.0
POL-2025788,0,-0.5540521129600051,-0.19356850828569888,0.2737530637756791,-1.2967637677276227,-1.2781108352454835,-0.2511458013997788,0.26662006402202526,-0.2409877701441,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.38241733616183704,0.010757647812960397,1,1,0,0,0,0,1,0,1,1,1,0,2.0,1.0
POL-2025789,1,-0.298686839165439,-1.2473823197082188,1.1429334837299645,-0.26004390012392714,1.0591666470525811,-0.6090733093329548,0.06848119764618898,0.2447831957378568,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.11205092559146825,-0.3591284905469431,1,0,0,0,0,0,0,1,0,1,0,0,1.0,3.0
POL-2025790,1,-1.4013912428730693,1.88557766019657,-0.46524174261717166,-0.6056171893251591,0.4253341087319151,0.9419458917108081,-0.4572481087945773,-1.964590829064399,2.284687922175376,-0.24911339237709276,5.911737048668201,-1.11040211836807,0.8796238798207479,1,0,1,0,1,0,1,0,0,1,0,1,3.0,2.0
POL-2025791,1,-1.5246851080784394,1.88557766019657,0.08708986786038657,0.9494626120803845,-1.2781108352454835,2.1350375848213954,0.28270025491583967,-0.4648529397051535,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5548904275016312,0.17504631299108975,1,1,1,0,0,1,1,1,0,1,0,0,3.0,4.0
POL-2025792,1,0.19714229756277932,1.88557766019657,-1.6866891169141633,1.1222492566810005,-1.2077205483042688,-0.13183663208871996,-1.7360885376785886,-0.2668790017643941,1.8413950558947993,-0.24911339237709276,2.355528400789822,1.0275580159697266,-0.7779603286638888,0,0,0,0,0,1,1,0,1,1,0,0,1.0,4.0
POL-2025793,0,-1.3274965753162087,-0.19356850828569888,-0.5370352795076687,1.4678225458822323,0.3293473538120768,1.8964192461992784,0.35214565108609125,-0.04802149692077226,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.30227288505880556,-0.05867114299878658,1,0,1,0,1,1,1,0,0,1,0,0,3.0,4.0
POL-2025794,0,0.8185107175712992,0.7691046491759541,1.386074261999115,0.2583160336779207,-1.2781108352454835,0.7033275530886914,-0.5834544588403523,0.32901568852470714,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6412044787489737,-0.6332062394362766,1,1,0,0,0,1,1,1,1,0,0,0,2.0,3.0
POL-2025795,0,1.6019574968067463,-0.19356850828569888,0.9160659071559936,0.08552938907730476,1.0591666470525811,0.10678170653339773,0.43024931084256124,2.730288815179397,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7169999533954385,-0.957558020107773,1,0,0,0,0,1,1,1,1,1,1,0,2.0,3.0
POL-2025796,1,1.2488144722946768,-0.19356850828569888,0.17707110076314284,-1.1239771231270068,1.0591666470525811,-0.8476916479550725,0.29989714816148394,-1.1430629689048042,2.3198653853026174,-0.24911339237709276,4.876717377181033,-1.046400487776705,0.7819048665901025,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0
POL-2025797,0,-1.2870790499674283,-0.19356850828569888,1.314280725108618,-1.1239771231270068,-1.2781108352454835,-0.012527462777661112,0.2714386104546114,-0.14905567709987594,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.31917346344722697,-0.04437182218429597,1,1,1,0,0,0,1,0,0,0,0,0,2.0,1.0
POL-2025798,0,-1.6677794781263935,1.88557766019657,0.44701479947141226,-1.2967637677276227,1.0591666470525811,0.1067817065333972,-0.683126486193905,-1.1243432329454979,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.35955201580631635,-0.009473697210460385,1,0,1,0,0,0,1,0,0,1,0,0,3.0,1.0
POL-2025799,0,1.4374295905889847,-0.19356850828569888,-0.27092056943355924,-1.1239771231270068,0.6851382587149445,-0.8476916479550725,-0.14343931777250557,0.391898528561817,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3720687766506102,-0.506623532000635,1,0,0,0,0,0,1,0,0,1,0,0,2.0,1.0
POL-2025800,0,0.05506857209433933,-0.19356850828569888,-0.40780691310477385,0.9494626120803845,0.5021235126677859,-0.13183663208871996,-0.6725707818407476,-0.6510321338570318,2.091969915081932,-0.24911339237709276,3.5116837434268247,-0.021783262403914927,-0.2717879552221991,1,0,0,0,0,1,1,0,1,0,1,0,1.0,4.0
POL-2025801,0,-0.8641239362165565,-0.19356850828569888,-1.51534187553551,0.6038893228791525,-0.9786321598955877,0.584018383777632,-0.9540020489396595,1.194661145999564,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.5633739543987657,-0.9245033667628985,0,0,0,0,0,1,1,0,1,0,0,0,2.0,4.0
POL-2025802,0,-0.41953115737997393,-1.2473823197082188,0.15313992179964378,1.2950359012816164,1.0591666470525811,0.22609087584445606,0.10562217609671308,-0.21347645762949521,1.8617725875214974,-0.24911339237709276,0.9285411143198272,-0.24991551121976294,-0.1018524415825633,1,0,0,0,1,1,0,1,0,1,0,1,1.0,4.0
POL-2025803,0,1.271881039791708,-0.19356850828569888,-1.4100446880961142,-1.1239771231270068,-1.2781108352454835,-0.2511458013997788,-0.4828066979418014,-0.009274839736116262,2.0499740571338556,4.652568813348064,2.7789038658655834,0.3169508826197551,-0.4775983314103026,0,1,0,0,0,0,1,0,0,1,1,0,2.0,1.0
POL-2025804,0,1.5931799534229203,-0.19356850828569888,-0.9496088048383925,0.08552938907730476,-0.22225653112726118,0.10678170653339773,-0.31761662899088783,0.5843338142616952,1.922638231432048,-0.24911339237709276,1.5613751792360522,0.6406210581476894,-0.6329569036381323,1,0,0,0,0,1,1,0,0,0,0,0,2.0,3.0
POL-2025805,1,1.5315330208202356,-0.19356850828569888,0.05454346447002795,-1.4695504123282388,-1.2781108352454835,-0.2511458013997788,-0.62314034123272,-0.06805464944950285,1.6352004214826594,3.8760017679414567,0.4503993141565046,0.3736823856827453,-0.5074562901229513,1,1,0,0,0,0,1,0,1,0,0,0,2.0,1.0
POL-2025806,1,-1.0719271726057396,-1.2473823197082188,1.6895216112562828,-1.1239771231270068,1.0591666470525811,-0.4897641400218962,-0.016388516570204747,0.5263778084567647,1.4081570049928382,-0.24911339237709276,-0.09113668408668406,0.38104839344471164,-0.5112457056697626,1,0,0,0,1,0,0,1,0,0,1,0,2.0,1.0
POL-2025807,0,-0.6875524239605217,-0.19356850828569888,-1.3985577221936347,0.9494626120803845,-0.822493705225984,0.584018383777632,-0.1747176053261936,0.46248150889711337,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.4469716299503515,-0.5442948792659026,0,0,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2025808,0,1.3733331109954645,1.88557766019657,1.3439553870233567,-1.4695504123282388,1.0591666470525811,-0.8476916479550725,2.0074853863719713,-1.0999980188281182,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-2.105859415674106,3.340491940797676,1,0,0,0,0,0,1,0,0,1,0,0,2.0,1.0
POL-2025809,0,-1.120305725674734,-0.19356850828569888,0.4125539017639738,0.43110267827853666,1.0591666470525811,0.10678170653339773,-2.4591995831685907,1.5426467743424173,1.9314581167901002,-0.24911339237709276,4.4647323659701055,2.9375589254986716,-1.1276079967572141,1,0,0,0,0,1,1,0,1,1,0,0,2.0,3.0
POL-2025810,0,0.2802227663352719,-1.2473823197082188,-1.4090874409375742,0.43110267827853666,-0.8365717626142268,-0.2511458013997788,-0.0739723516844386,0.44762929729611,1.9823515995966696,-0.24911339237709276,1.75076518723206,0.3637554718812868,-0.5023180480397476,0,0,0,0,1,1,0,0,0,0,0,0,1.0,3.0
POL-2025811,0,1.1981905011507503,-0.19356850828569888,-0.40589241878769394,0.7766759674797685,-1.2781108352454835,1.1805642303329258,-0.5913155838204017,-1.1814251629575672,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.4646990172404413,0.08648520014402628,1,1,0,0,0,1,1,0,0,1,0,0,2.0,4.0
POL-2025812,0,-1.5604076683614523,-1.2473823197082188,0.8863912452412548,0.08552938907730476,1.0591666470525811,1.0612550610218674,0.5428801911203713,0.6124633874386771,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.04625738335130078,-0.317245382059327,1,0,1,0,0,1,0,0,1,1,0,0,3.0,3.0
POL-2025813,0,0.5339550088026146,-0.19356850828569888,-1.2664576143151198,-0.4328305447245431,-0.6458780761734814,-0.728382478644014,0.974829217131345,-0.4556838037723534,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.020478659723634,0.7437305381986103,1,0,0,0,1,0,1,1,0,0,0,1,1.0,2.0
POL-2025814,1,0.9573183803852923,-0.19356850828569888,0.325444410336837,0.9494626120803845,1.0591666470525811,0.584018383777632,0.4430161405671484,1.2079541299035248,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5590758534163552,-0.5970855106408389,1,0,0,0,0,1,1,1,0,1,0,0,2.0,4.0
POL-2025815,1,1.2643282699032996,-1.2473823197082188,-0.26230534500669966,0.6038893228791525,0.6966566693053249,0.9419458917108081,0.9788485172967611,-0.36984976714030715,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9631863958877146,0.6621006708026728,1,0,0,0,1,1,0,1,1,0,1,1,2.0,4.0
POL-2025816,1,-1.3722008078989503,0.3760605789697172,0.882562256607095,0.2583160336779207,1.0591666470525811,1.0612550610218674,0.8049293603852093,0.09624008325014895,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5132227825216813,0.13338322011284856,1,0,1,0,0,1,1,0,0,1,0,0,3.0,3.0
POL-2025817,0,1.4368172038412759,-0.19356850828569888,1.586138918133967,1.2950359012816164,1.0591666470525811,0.584018383777632,1.5165092287148068,-0.006722426153333953,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.071209145398985,0.8191884492320695,1,0,0,0,0,1,1,1,0,1,1,0,2.0,4.0
POL-2025818,0,-0.5656874611664722,1.88557766019657,0.03252677982360878,1.2950359012816164,1.0591666470525811,0.9419458917108081,-0.6705767766646907,1.0845169547257305,2.155194390565771,-0.24911339237709276,4.325419778435491,1.2728917031502849,-0.8517370021424056,1,0,0,0,1,1,1,0,1,1,0,1,2.0,4.0
POL-2025819,0,1.6801388715975691,-0.19356850828569888,1.2683328614986997,0.6038893228791525,1.0591666470525811,0.584018383777632,0.5153017877948873,-1.2196503206568148,1.5857730755661363,-0.24911339237709276,0.037609346186591786,-1.2427433259055085,1.0984749921151304,1,0,0,0,0,1,1,0,0,1,0,0,2.0,4.0
POL-2025820,0,0.22000473614390725,-0.19356850828569888,0.8299136628873971,0.08552938907730476,1.0591666470525811,-0.6090733093329548,-0.1353583934615325,-1.7141447183170073,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.151672884822779,0.945362960131988,1,0,0,0,0,1,1,1,1,1,0,0,1.0,3.0
POL-2025821,0,-0.9104612001265218,-1.2473823197082188,-1.7288079918899217,-0.08725725552331119,-1.2640327778572404,0.10678170653339773,-0.11039792364954046,-0.6440906410088878,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.41126875677726704,0.03678237127387643,0,0,0,0,0,0,0,0,1,1,0,0,2.0,3.0
POL-2025822,0,1.2173786192456255,1.88557766019657,-0.16945237062832325,-0.9511904785263909,0.8207995390016494,-0.012527462777661643,-1.1662838144090313,-0.31349415468514347,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5806467306985457,-0.6067747596214,1,0,0,0,1,0,1,0,1,1,0,0,2.0,2.0
POL-2025823,0,-0.5285359984721386,-0.19356850828569888,-0.5734106715321873,0.08552938907730476,0.28071406465269205,-0.6090733093329548,-0.3390822993157923,0.5073669736216844,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.598544062994334,-0.6147034038834521,1,0,0,0,0,1,1,1,0,1,0,0,1.0,3.0
POL-2025824,0,1.2528970506127353,-0.19356850828569888,-1.7134920373532823,1.1222492566810005,-1.2781108352454835,1.5384917382661019,0.006101289999655244,-1.933318724562863,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.394743157803947,1.3810929496335203,0,1,0,0,1,1,1,0,0,1,0,0,2.0,4.0
POL-2025825,1,0.258380972333658,-0.19356850828569888,-0.9448225690456927,0.43110267827853666,-0.21585741413260537,-0.6090733093329548,0.8001606219158689,0.30425439944902166,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3597878615695745,-0.009266771747326397,1,0,0,0,0,1,1,1,1,1,1,0,1.0,3.0
POL-2025826,1,0.03833000099029937,-0.19356850828569888,-1.693389847023943,-0.778403833925775,-1.2166793120967867,-1.0863099865771901,0.12181041676577054,0.06253709125182619,1.538073843759103,-0.24911339237709276,0.0429325217349464,-0.05970855993213845,-0.24546062480711092,0,0,0,0,0,0,1,1,0,1,0,0,1.0,2.0
POL-2025827,0,-1.3189231608482856,1.4868372991177785,0.2306769416413807,-0.778403833925775,1.0591666470525811,0.584018383777632,0.8407888163402696,0.3768095076694309,1.8714089147922224,-0.24911339237709276,0.5910005808474644,-0.3355733138212502,-0.0303238813449131,1,0,1,0,0,0,1,0,0,0,0,0,3.0,2.0
POL-2025828,0,1.6199208414062045,-0.19356850828569888,0.6633526573014435,1.2950359012816164,1.0591666470525811,0.584018383777632,-0.5429505937849439,0.4405694166980928,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6954849662257405,-0.6559649118016634,1,0,0,0,0,1,1,0,0,1,1,0,2.0,4.0
POL-2025829,0,0.36044543028512327,1.88557766019657,-0.21252849276262165,0.7766759674797685,0.7632074860497461,-0.13183663208871996,-0.03405870542566143,-0.44908142332151013,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3233273585137556,-0.040829778538191155,1,0,0,0,0,1,1,1,0,0,0,0,1.0,4.0
POL-2025830,0,0.9205751755227645,1.88557766019657,-0.7227412282644214,-0.9511904785263909,0.08106161441942797,-0.37045497071083766,-0.4377526520180922,1.967072834928237,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7725379295262196,-0.9686867150209226,1,0,0,0,0,0,1,0,0,0,1,0,2.0,2.0
POL-2025831,0,-1.3238222548299559,-0.19356850828569888,-0.42216562048287326,1.1222492566810005,-1.2781108352454835,2.4929650927545723,0.4518668666368644,1.323900796790963,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6393386123734466,-0.6324084684966423,1,1,1,0,1,1,1,0,1,0,0,1,3.0,4.0
POL-2025832,0,1.1198049974440247,1.88557766019657,1.1745226399617832,0.2583160336779207,1.0591666470525811,0.10678170653339773,0.9303312297364528,-1.3990552146065671,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.6328028534559924,1.903758622785627,1,0,0,0,0,1,1,0,0,1,0,0,2.0,3.0
POL-2025833,0,1.502546714762019,-0.19356850828569888,1.0472087678759687,1.1222492566810005,1.0591666470525811,0.584018383777632,0.12930915820966377,-1.4751066284182903,1.2491806411473882,-0.24911339237709276,-0.2183393240715833,-1.1626716702183393,0.9632567543124946,1,0,0,0,0,1,1,1,0,0,0,0,2.0,4.0
POL-2025834,1,1.6001203365636198,-1.2473823197082188,1.1534632024739044,0.08552938907730476,1.0591666470525811,0.10678170653339773,2.2000590092204857,-0.24921667493055868,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.681075920003355,2.023582592304648,1,0,0,0,0,1,0,0,0,1,0,0,2.0,3.0
POL-2025835,0,0.676028734271054,-0.19356850828569888,1.2195132564131619,-0.4328305447245431,-1.2781108352454835,0.22609087584445606,0.06294195527802607,-0.15604364164321202,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.17810157729734719,-0.1584354557123101,1,1,0,0,0,0,1,0,0,1,1,0,2.0,2.0
POL-2025836,1,1.3598606025458708,-0.19356850828569888,0.7408896771431808,-0.9511904785263909,1.0591666470525811,-0.37045497071083766,-2.222469876995882,0.46973515491906687,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.9417273776456698,-1.0001275540705121,1,0,0,0,0,0,1,0,0,1,0,0,2.0,2.0
POL-2025837,1,0.26123877715629906,-0.19356850828569888,0.6068750749475859,0.6038893228791525,1.0591666470525811,0.22609087584445606,1.1994760840774656,-0.04849866790957105,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.8867779945593959,0.5588320120090802,1,0,0,0,1,1,1,0,0,0,1,0,1.0,4.0
POL-2025838,0,-0.06597987503609822,1.2362005007253956,-0.02490804968878918,-0.9511904785263909,1.0140528722402569,-1.0863099865771901,1.7242582331826837,0.8770067848063426,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5884703059032801,0.20959141394665803,1,0,0,0,0,0,1,1,0,1,0,0,1.0,2.0
POL-2025839,0,-0.4297376031751202,1.88557766019657,-0.1876400666405826,0.7766759674797685,0.7964828944219569,-0.13183663208871996,-0.3337069419421247,0.4077806635134682,1.7103161036147203,-0.24911339237709276,0.5653825300149079,0.5203381154466279,-0.5793125091083138,1,0,0,0,0,1,1,1,0,0,1,0,1.0,4.0
POL-2025840,0,-1.0431449954634264,-0.19356850828569888,-1.6321260288773856,-0.9511904785263909,-1.1347706145651915,-0.37045497071083766,-1.0661200821372063,-1.5012789528818526,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3653234282714822,-0.00439955907849988,0,0,0,0,0,0,1,0,1,0,1,0,2.0,2.0
POL-2025841,0,1.2053350132073528,-0.19356850828569888,1.2080262905106818,-1.2967637677276227,1.0591666470525811,-0.4897641400218962,0.45657439162594116,-1.4692724491700042,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.3743686158826962,1.3410976703404918,1,0,0,0,1,0,1,0,1,0,1,0,2.0,1.0
POL-2025842,0,0.22388318554606293,-0.19356850828569888,-0.46715623693425157,1.1222492566810005,0.42277446193405277,0.22609087584445606,1.7937457725933579,0.011431334717463817,1.8991614041640092,-0.24911339237709276,0.3137428104333463,-1.2430725684672206,1.0990494951033685,1,0,0,0,1,1,1,0,0,1,0,0,1.0,4.0
POL-2025843,1,-1.3858774452644467,-0.19356850828569888,-0.6557339271666242,0.08552938907730476,0.17064925234461065,1.0612550610218674,-1.8609567805092002,-0.4872455786078646,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9521965810548868,-0.7526819868921029,1,0,1,0,0,1,1,0,0,1,0,0,3.0,3.0
POL-2025844,0,-0.2556156379099206,1.88557766019657,-1.6847746225970834,-1.4695504123282388,-1.2051609015064062,-1.563546663821425,-0.016856802438350155,0.15711209039554624,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.10802486014952507,-0.35662214531864633,0,0,0,0,0,0,1,0,1,1,0,0,1.0,1.0
POL-2025845,0,0.7333889596397775,-0.19356850828569888,-0.41833663184871345,0.9494626120803845,0.48804545527954296,0.584018383777632,-0.011129421048639187,1.5492689672071565,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.143998741979754,-0.8145267792759131,1,0,0,0,0,1,1,1,1,0,0,0,2.0,4.0
POL-2025846,0,0.28532598923284525,-0.19356850828569888,0.03539852129922863,-0.4328305447245431,1.0591666470525811,-1.0863099865771901,-0.29086283300240123,-1.7812840079740184,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.0944403857231635,0.8547806877142345,1,0,0,0,0,0,1,0,0,1,0,0,1.0,2.0
POL-2025847,0,0.7719693247454313,-0.19356850828569888,1.2089835376692222,1.4678225458822323,1.0591666470525811,0.584018383777632,-1.148195812925355,0.2576604281480894,1.2983339857544403,-0.24911339237709276,-0.05163132673396492,0.9960382987444448,-0.7675473998427085,1,0,0,0,0,1,1,1,1,0,1,0,2.0,4.0
POL-2025848,1,1.05815806484134,-0.19356850828569888,-0.31016770293369783,-0.778403833925775,-1.2781108352454835,0.22609087584445606,0.39391770266333415,-0.905278115061944,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9435227401898776,0.6349274257054268,1,1,0,0,0,0,1,0,0,1,0,0,2.0,2.0
POL-2025849,0,-0.9708833592337889,-1.2473823197082188,-0.9429080747286127,-0.26004390012392714,-0.21329776733474284,0.10678170653339773,-0.3272174183877161,-1.1537211364994482,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.6274430140163618,0.25080440487552297,1,0,0,0,0,0,0,0,0,0,1,0,2.0,3.0
POL-2025850,1,1.4053813507922246,-0.19356850828569888,-1.1592459325586442,-1.4695504123282388,-0.5025378554931893,-0.4897641400218962,-0.8623214798449134,1.3447603524351488,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.6103050331527875,-0.9349686662154159,1,0,0,0,1,0,1,0,1,0,0,0,2.0,1.0
POL-2025851,0,-1.5977632599716884,1.492533589990333,-1.7307224862070016,-1.2967637677276227,-1.2665924246551028,0.1067817065333972,-0.5860988383049106,1.3107448194776883,1.2440062064500201,-0.24911339237709276,-0.16558404247713926,1.3825604915732632,-0.8809140720339893,0,0,1,0,0,0,1,0,0,1,0,0,3.0,1.0
POL-2025852,0,-0.2972579367541187,-1.2473823197082188,-0.7189122396302616,0.6038893228791525,0.08618090801515277,-0.13183663208871996,2.524546051319207,0.466544507046888,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.4124709668000657,1.416455355946031,1,0,0,0,0,1,0,0,0,1,0,0,1.0,4.0
POL-2025853,0,0.5135421172123215,-1.2473823197082188,-1.650313724889645,-0.6056171893251591,-1.1590872591448838,-0.728382478644014,-0.03781821514700464,-1.0616559271961912,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.76042770803662,0.4010474953593182,0,0,0,0,1,0,0,1,0,1,0,1,1.0,2.0
POL-2025854,0,1.5666431943555394,-0.19356850828569888,0.27279581661713914,-0.4328305447245431,1.0591666470525811,-0.37045497071083766,1.826851477247275,0.5309889893686821,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9042818191516041,0.5819438084369865,1,0,0,0,0,0,1,1,0,1,0,0,2.0,2.0
POL-2025855,0,0.2059198409466053,-0.19356850828569888,-0.6519049385324641,0.9494626120803845,0.17576854594033545,0.22609087584445606,0.4995897334116353,0.45621424286803924,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.03789577903358287,-0.26069130892471837,1,0,0,0,1,1,1,0,0,1,0,0,1.0,4.0
POL-2025856,0,-0.6757129468381515,1.6748148979120658,-0.1876400666405826,0.6038893228791525,0.7964828944219569,0.584018383777632,0.4825380626122282,-0.30151938687293683,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5758157384634146,0.19646975134638575,1,0,0,0,0,1,1,0,0,1,0,0,2.0,4.0
POL-2025857,0,-1.2597257752364355,-0.19356850828569888,1.413834429596774,0.6038893228791525,-1.2781108352454835,1.4191825689550435,-0.6736306424060005,0.31984636249131887,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6993562532538925,-0.6575553447672506,1,1,1,0,0,1,1,0,0,1,0,0,2.0,4.0
POL-2025858,0,0.5706982136651418,-0.19356850828569888,0.2383349189097006,1.4678225458822323,1.0591666470525811,-0.13183663208871996,-0.3951030570035797,0.16450374700662757,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3832502320732797,-0.5123746017062234,1,0,0,0,0,1,1,0,1,0,0,0,1.0,4.0
POL-2025859,0,-1.1601108642758056,-0.19356850828569888,1.6416592533292846,0.43110267827853666,1.0591666470525811,0.10678170653339773,-0.9050381672249602,0.10418025440431883,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.7047975087037711,-0.6597835155707392,1,0,0,0,0,1,1,0,0,0,0,0,2.0,3.0
POL-2025860,1,-0.18804896674605084,0.45580865118547537,-1.3707975545959759,-0.08725725552331119,-1.2781108352454835,-0.012527462777661112,-0.5363019162060927,-1.0055993362952536,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.37598769190301196,0.005033822179172881,1,1,0,0,0,0,1,0,0,1,0,0,1.0,3.0
POL-2025861,0,-0.32808140305546113,-0.19356850828569888,0.3177864330685174,-0.26004390012392714,-1.2781108352454835,-0.012527462777661112,-0.07730294078762522,0.42391635306456776,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3485277501201703,-0.49436547434176936,1,1,0,0,0,0,1,0,0,0,0,0,1.0,3.0
